Latitude (decimal degrees):	31.668
Longitude (decimal degrees):	-106.288
Elevation (m):	1112
Radiation database:	PVGIS-ERA5


Slope: 54 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	0.4
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200221:2230,138.49,184.27,211.68,12.14,27.84,10.18,4.07,0.0
20200221:2330,113.41,165.4,163.14,7.91,16.72,10.69,3.93,0.0
20200222:0030,92.09,203.98,67.93,2.16,4.9,10.77,3.45,0.0
20200222:0130,0.0,0.0,0.0,0.0,0.0,9.98,2.48,0.0
20200222:0230,0.0,0.0,0.0,0.0,0.0,9.21,2.48,0.0
20200222:0330,0.0,0.0,0.0,0.0,0.0,8.62,2.48,0.0
20200222:0430,0.0,0.0,0.0,0.0,0.0,8.19,2.28,0.0
20200222:0530,0.0,0.0,0.0,0.0,0.0,8.11,2.41,0.0
20200222:0630,0.0,0.0,0.0,0.0,0.0,7.87,2.48,0.0
20200222:0730,0.0,0.0,0.0,0.0,0.0,7.26,1.86,0.0
20200222:0830,0.0,0.0,0.0,0.0,0.0,6.51,1.79,0.0
20200222:0930,0.0,0.0,0.0,0.0,0.0,6.31,1.72,0.0
20200222:1030,0.0,0.0,0.0,0.0,0.0,6.36,1.86,0.0
20200222:1130,0.0,0.0,0.0,0.0,0.0,6.2,1.38,0.0
20200222:1230,0.0,0.0,0.0,0.0,0.0,5.97,1.38,0.0
20200222:1330,0.0,0.0,0.0,0.0,-3.06,5.61,1.52,0.0
20200222:1430,106.43,215.99,90.0,3.82,9.31,5.25,1.45,0.0
20200222:1530,171.49,306.6,188.01,10.65,21.08,7.08,1.17,0.0
20200222:1630,227.14,442.39,223.2,17.01,31.78,10.03,2.0,0.0
20200222:1730,289.18,652.17,215.47,24.52,40.65,12.32,2.62,0.0
20200222:1830,334.81,901.84,138.53,31.64,46.51,14.84,2.41,0.0
20200222:1930,332.75,897.97,150.79,32.85,48.05,15.79,1.93,0.0
20200222:2030,296.32,745.59,197.81,28.31,44.83,17.45,1.1,0.0
20200222:2130,292.38,740.33,182.08,24.05,37.73,18.67,1.86,0.0
20200222:2230,216.61,497.31,160.55,14.52,28.08,19.52,2.9,0.0
20200222:2330,149.78,334.64,115.47,7.4,16.93,19.27,3.24,0.0
20200223:0030,31.36,79.26,28.0,1.22,5.08,18.59,3.03,0.0
20200223:0130,0.0,0.0,0.0,0.0,0.0,17.59,2.21,0.0
20200223:0230,0.0,0.0,0.0,0.0,0.0,16.64,2.0,0.0
20200223:0330,0.0,0.0,0.0,0.0,0.0,15.57,1.79,0.0
20200223:0430,0.0,0.0,0.0,0.0,0.0,14.34,1.38,0.0
20200223:0530,0.0,0.0,0.0,0.0,0.0,14.63,0.83,0.0
20200223:0630,0.0,0.0,0.0,0.0,0.0,14.53,0.62,0.0
20200223:0730,0.0,0.0,0.0,0.0,0.0,12.98,1.59,0.0
20200223:0830,0.0,0.0,0.0,0.0,0.0,13.33,1.1,0.0
20200223:0930,0.0,0.0,0.0,0.0,0.0,13.83,0.83,0.0
20200223:1030,0.0,0.0,0.0,0.0,0.0,12.98,0.9,0.0
20200223:1130,0.0,0.0,0.0,0.0,0.0,12.18,1.31,0.0
20200223:1230,0.0,0.0,0.0,0.0,0.0,11.46,2.34,0.0
20200223:1330,0.0,0.0,0.0,0.0,-2.85,11.22,3.66,0.0
20200223:1430,125.36,271.04,92.14,4.09,9.54,11.26,4.76,0.0
20200223:1530,215.86,464.55,158.91,11.42,21.33,12.13,5.17,0.0
20200223:1630,216.84,418.99,199.77,15.94,32.07,12.88,7.72,0.0
20200223:1730,318.45,687.23,237.27,26.2,40.98,13.12,8.0,0.0
20200223:1830,364.28,931.36,133.96,32.57,46.87,14.0,8.76,0.0
20200223:1930,366.02,942.6,131.04,33.77,48.42,15.51,9.59,0.0
20200223:2030,370.32,967.52,124.98,32.27,45.16,16.44,9.93,0.0
20200223:2130,361.04,932.13,134.44,27.26,38.01,16.8,10.28,0.0
20200223:2230,339.4,865.21,137.09,20.21,28.32,16.99,10.41,0.0
20200223:2330,284.88,704.6,133.06,11.46,17.13,17.03,10.0,0.0
20200224:0030,171.3,419.23,81.72,2.8,5.26,16.36,9.1,0.0
20200224:0130,0.0,0.0,0.0,0.0,0.0,14.84,6.9,0.0
20200224:0230,0.0,0.0,0.0,0.0,0.0,12.87,6.28,0.0
20200224:0330,0.0,0.0,0.0,0.0,0.0,11.4,6.07,0.0
20200224:0430,0.0,0.0,0.0,0.0,0.0,10.39,6.0,0.0
20200224:0530,0.0,0.0,0.0,0.0,0.0,9.61,5.93,0.0
20200224:0630,0.0,0.0,0.0,0.0,0.0,8.83,5.86,0.0
20200224:0730,0.0,0.0,0.0,0.0,0.0,8.12,6.07,0.0
20200224:0830,0.0,0.0,0.0,0.0,0.0,7.4,5.86,0.0
20200224:0930,0.0,0.0,0.0,0.0,0.0,6.73,5.59,0.0
20200224:1030,0.0,0.0,0.0,0.0,0.0,6.08,5.24,0.0
20200224:1130,0.0,0.0,0.0,0.0,0.0,5.46,4.83,0.0
20200224:1230,0.0,0.0,0.0,0.0,0.0,4.85,4.34,0.0
20200224:1330,0.0,0.0,0.0,0.0,-2.63,4.26,4.0,0.0
20200224:1430,221.83,508.68,117.25,5.71,9.78,3.76,3.66,0.0
20200224:1530,314.17,772.23,139.87,14.94,21.59,5.49,3.72,0.0
20200224:1630,355.58,906.84,138.36,23.43,32.36,8.25,4.83,0.0
20200224:1730,367.66,961.52,133.21,29.96,41.31,11.0,5.03,0.0
20200224:1830,366.58,971.29,128.74,33.81,47.23,13.58,5.31,0.0
20200224:1930,364.5,972.2,127.21,34.77,48.78,15.58,5.72,0.0
20200224:2030,362.42,972.6,129.34,32.76,45.49,17.13,5.86,0.0
20200224:2130,355.34,953.11,134.17,27.92,38.29,18.35,6.0,0.0
20200224:2230,333.1,880.09,138.86,20.66,28.55,19.21,6.21,0.0
20200224:2330,279.84,710.38,137.94,11.73,17.33,19.63,6.28,0.0
20200225:0030,169.58,421.37,86.11,2.92,5.43,19.37,6.14,0.0
20200225:0130,0.0,0.0,0.0,0.0,0.0,17.75,5.03,0.0
20200225:0230,0.0,0.0,0.0,0.0,0.0,15.9,5.31,0.0
20200225:0330,0.0,0.0,0.0,0.0,0.0,14.47,5.72,0.0
20200225:0430,0.0,0.0,0.0,0.0,0.0,13.39,5.86,0.0
20200225:0530,0.0,0.0,0.0,0.0,0.0,12.46,5.72,0.0
20200225:0630,0.0,0.0,0.0,0.0,0.0,11.43,5.03,0.0
20200225:0730,0.0,0.0,0.0,0.0,0.0,10.33,4.14,0.0
20200225:0830,0.0,0.0,0.0,0.0,0.0,9.07,3.72,0.0
20200225:0930,0.0,0.0,0.0,0.0,0.0,7.81,3.45,0.0
20200225:1030,0.0,0.0,0.0,0.0,0.0,6.5,3.1,0.0
20200225:1130,0.0,0.0,0.0,0.0,0.0,5.18,2.9,0.0
20200225:1230,0.0,0.0,0.0,0.0,0.0,4.29,3.17,0.0
20200225:1330,0.0,0.0,0.0,0.0,-2.4,3.85,3.45,0.0
20200225:1430,226.46,518.87,118.2,5.9,10.02,4.22,4.55,0.0
20200225:1530,321.97,786.57,140.09,15.29,21.85,6.09,5.17,0.0
20200225:1630,367.06,923.42,138.79,23.96,32.66,8.02,6.83,0.0
20200225:1730,383.18,979.49,133.74,30.65,41.64,9.32,7.31,0.0
20200225:1830,384.69,993.59,129.5,34.73,47.6,10.4,7.1,0.0
20200225:1930,379.8,996.62,127.15,35.76,49.15,11.79,6.14,0.0
20200225:2030,368.38,903.07,180.26,32.61,45.83,12.25,7.03,0.0
20200225:2130,366.78,928.39,155.28,28.1,38.57,13.19,7.38,0.0
20200225:2230,355.66,910.14,135.54,21.27,28.79,13.22,8.28,0.0
20200225:2330,305.34,742.04,139.41,12.21,17.53,11.66,8.97,0.0
20200226:0030,188.7,443.32,93.59,3.12,5.61,10.17,8.48,0.0
20200226:0130,0.0,0.0,0.0,0.0,0.0,8.76,6.41,0.0
20200226:0230,0.0,0.0,0.0,0.0,0.0,7.38,5.52,0.0
20200226:0330,0.0,0.0,0.0,0.0,0.0,6.13,4.9,0.0
20200226:0430,0.0,0.0,0.0,0.0,0.0,4.97,3.72,0.0
20200226:0530,0.0,0.0,0.0,0.0,0.0,3.74,2.76,0.0
20200226:0630,0.0,0.0,0.0,0.0,0.0,2.46,2.76,0.0
20200226:0730,0.0,0.0,0.0,0.0,0.0,1.55,7.1,0.0
20200226:0830,0.0,0.0,0.0,0.0,0.0,0.33,6.48,0.0
20200226:0930,0.0,0.0,0.0,0.0,0.0,-0.33,5.79,0.0
20200226:1030,0.0,0.0,0.0,0.0,0.0,-0.91,5.24,0.0
20200226:1130,0.0,0.0,0.0,0.0,0.0,-1.47,4.76,0.0
20200226:1230,0.0,0.0,0.0,0.0,0.0,-1.99,4.41,0.0
20200226:1330,0.0,0.0,0.0,0.0,-2.18,-2.49,4.07,0.0
20200226:1430,246.82,552.26,126.02,6.33,10.26,-2.81,3.66,0.0
20200226:1530,338.17,812.13,143.88,15.87,22.12,-1.1,3.79,0.0
20200226:1630,379.28,940.06,140.88,24.53,32.95,0.99,4.9,0.0
20200226:1730,389.8,989.61,134.96,31.17,41.98,2.91,4.69,0.0
20200226:1830,386.17,996.52,130.2,35.08,47.97,4.82,4.28,0.0
20200226:1930,380.24,997.23,128.83,36.08,49.52,5.91,3.45,0.0
20200226:2030,375.44,999.21,131.7,34.02,46.16,7.09,2.83,0.0
20200226:2130,366.04,982.35,137.31,29.07,38.85,8.03,2.28,0.0
20200226:2230,342.99,912.1,143.38,21.63,29.02,8.59,1.79,0.0
20200226:2330,293.62,746.84,144.33,12.47,17.73,8.77,1.52,0.0
20200227:0030,188.98,451.33,102.59,3.26,5.78,8.5,1.52,0.0
20200227:0130,0.0,0.0,0.0,0.0,0.0,7.76,1.52,0.0
20200227:0230,0.0,0.0,0.0,0.0,0.0,6.61,1.45,0.0
20200227:0330,0.0,0.0,0.0,0.0,0.0,5.28,1.24,0.0
20200227:0430,0.0,0.0,0.0,0.0,0.0,4.74,1.31,0.0
20200227:0530,0.0,0.0,0.0,0.0,0.0,2.75,1.72,0.0
20200227:0630,0.0,0.0,0.0,0.0,0.0,1.29,2.0,0.0
20200227:0730,0.0,0.0,0.0,0.0,0.0,3.53,0.69,0.0
20200227:0830,0.0,0.0,0.0,0.0,0.0,2.89,0.69,0.0
20200227:0930,0.0,0.0,0.0,0.0,0.0,2.22,0.9,0.0
20200227:1030,0.0,0.0,0.0,0.0,0.0,1.62,0.83,0.0
20200227:1130,0.0,0.0,0.0,0.0,0.0,1.12,0.55,0.0
20200227:1230,0.0,0.0,0.0,0.0,0.0,0.75,0.34,0.0
20200227:1330,0.0,0.0,0.0,0.0,-1.95,0.38,0.48,0.0
20200227:1430,236.06,551.53,124.87,6.44,10.5,0.03,0.9,0.0
20200227:1530,317.74,806.77,142.07,15.92,22.39,0.27,0.62,0.0
20200227:1630,345.3,931.97,139.09,24.5,33.25,4.59,0.62,0.0
20200227:1730,359.03,979.15,133.38,31.06,42.32,7.5,1.38,0.0
20200227:1830,362.24,985.39,128.74,34.94,48.34,9.9,2.21,0.0
20200227:1930,360.52,985.06,127.35,35.9,49.89,12.0,2.55,0.0
20200227:2030,359.28,985.87,130.11,33.8,46.49,13.65,2.76,0.0
20200227:2130,354.24,968.55,135.55,28.85,39.13,14.94,3.03,0.0
20200227:2230,334.03,900.27,141.2,21.5,29.25,15.71,2.97,0.0
20200227:2330,279.55,710.44,149.46,12.28,17.93,15.94,2.69,0.0
20200228:0030,148.74,341.25,104.49,3.1,5.95,15.67,2.34,0.0
20200228:0130,0.0,0.0,0.0,0.0,0.0,14.69,1.79,0.0
20200228:0230,0.0,0.0,0.0,0.0,0.0,12.7,2.07,0.0
20200228:0330,0.0,0.0,0.0,0.0,0.0,10.24,1.86,0.0
20200228:0430,0.0,0.0,0.0,0.0,0.0,9.29,1.66,0.0
20200228:0530,0.0,0.0,0.0,0.0,0.0,9.69,1.31,0.0
20200228:0630,0.0,0.0,0.0,0.0,0.0,9.08,0.9,0.0
20200228:0730,0.0,0.0,0.0,0.0,0.0,8.74,0.34,0.0
20200228:0830,0.0,0.0,0.0,0.0,0.0,8.11,0.62,0.0
20200228:0930,0.0,0.0,0.0,0.0,0.0,7.28,0.41,0.0
20200228:1030,0.0,0.0,0.0,0.0,0.0,6.67,0.9,0.0
20200228:1130,0.0,0.0,0.0,0.0,0.0,6.19,0.55,0.0
20200228:1230,0.0,0.0,0.0,0.0,0.0,5.86,1.03,0.0
20200228:1330,0.0,0.0,0.0,0.0,-1.71,5.48,0.83,0.0
20200228:1430,130.81,242.95,133.22,5.4,10.75,5.27,0.83,0.0
20200228:1530,255.27,541.83,214.72,14.33,22.66,5.65,0.83,0.0
20200228:1630,299.15,660.66,258.28,22.61,33.56,9.2,0.97,0.0
20200228:1730,332.86,848.38,214.33,30.32,42.66,12.96,0.97,0.0
20200228:1830,325.46,813.23,228.83,33.36,48.72,15.65,1.17,0.0
20200228:1930,232.2,337.35,381.83,26.92,50.27,16.56,0.62,0.0
20200228:2030,197.67,251.33,350.01,22.75,46.83,17.44,1.1,0.0
20200228:2130,191.81,337.29,241.13,18.18,39.41,18.0,1.86,0.0
20200228:2230,257.64,538.49,257.89,18.65,29.48,18.16,2.28,0.0
20200228:2330,218.65,483.21,184.44,10.88,18.12,18.73,2.69,0.0
20200229:0030,121.66,270.92,98.29,2.91,5.95,18.63,2.9,0.0
20200229:0130,0.0,0.0,0.0,0.0,0.0,17.26,2.48,0.0
20200229:0230,0.0,0.0,0.0,0.0,0.0,15.75,2.62,0.0
20200229:0330,0.0,0.0,0.0,0.0,0.0,14.14,3.1,0.0
20200229:0430,0.0,0.0,0.0,0.0,0.0,12.28,3.17,0.0
20200229:0530,0.0,0.0,0.0,0.0,0.0,10.77,3.1,0.0
20200229:0630,0.0,0.0,0.0,0.0,0.0,9.16,2.9,0.0
20200229:0730,0.0,0.0,0.0,0.0,0.0,8.41,2.48,0.0
20200229:0830,0.0,0.0,0.0,0.0,0.0,7.31,2.69,0.0
20200229:0930,0.0,0.0,0.0,0.0,0.0,6.75,2.76,0.0
20200229:1030,0.0,0.0,0.0,0.0,0.0,6.64,2.83,0.0
20200229:1130,0.0,0.0,0.0,0.0,0.0,7.44,2.76,0.0
20200229:1230,0.0,0.0,0.0,0.0,0.0,7.48,2.76,0.0
20200229:1330,0.0,0.0,0.0,0.0,-1.71,6.89,2.55,0.0
20200229:1430,205.56,467.26,127.54,6.13,10.75,6.52,1.86,0.0
20200229:1530,282.89,703.55,159.3,15.02,22.66,8.81,0.9,0.0
20200229:1630,329.68,916.26,134.86,24.25,33.56,12.75,0.97,0.0
20200229:1730,339.82,930.35,147.78,30.41,42.66,16.01,2.0,0.0
20200229:1830,309.66,732.08,229.17,31.02,48.72,18.83,3.17,0.0
20200229:1930,301.62,693.63,241.8,31.15,50.27,20.22,3.52,0.0
20200229:2030,314.53,712.32,266.41,30.77,46.83,21.66,4.55,0.0
20200229:2130,281.26,585.48,277.65,24.53,39.41,22.62,5.72,0.0
20200229:2230,248.32,535.26,220.27,17.47,29.48,23.09,6.48,0.0
20200229:2330,131.76,249.17,149.52,8.14,18.12,23.32,7.1,0.0
20200301:0030,63.42,137.38,64.4,2.28,6.13,22.88,7.17,0.0
20200301:0130,0.0,0.0,0.0,0.0,0.0,21.53,6.14,0.0
20200301:0230,0.0,0.0,0.0,0.0,0.0,19.86,5.45,0.0
20200301:0330,0.0,0.0,0.0,0.0,0.0,18.74,5.59,0.0
20200301:0430,0.0,0.0,0.0,0.0,0.0,17.94,6.48,0.0
20200301:0530,0.0,0.0,0.0,0.0,0.0,17.37,6.83,0.0
20200301:0630,0.0,0.0,0.0,0.0,0.0,16.65,6.41,0.0
20200301:0730,0.0,0.0,0.0,0.0,0.0,15.98,6.21,0.0
20200301:0830,0.0,0.0,0.0,0.0,0.0,15.32,5.72,0.0
20200301:0930,0.0,0.0,0.0,0.0,0.0,14.46,5.31,0.0
20200301:1030,0.0,0.0,0.0,0.0,0.0,13.65,4.97,0.0
20200301:1130,0.0,0.0,0.0,0.0,0.0,13.03,4.76,0.0
20200301:1230,0.0,0.0,0.0,0.0,0.0,12.34,4.41,0.0
20200301:1330,0.0,0.0,0.0,0.0,-1.48,11.72,4.0,0.0
20200301:1430,47.45,63.52,84.44,3.97,11.0,11.17,3.38,0.0
20200301:1530,133.26,188.43,198.87,10.68,22.93,12.27,3.17,0.0
20200301:1630,139.94,152.23,255.59,14.65,33.86,14.56,4.0,0.0
20200301:1730,249.79,382.17,356.05,24.61,43.01,16.06,5.03,0.0
20200301:1830,277.13,465.84,355.92,28.63,49.09,17.88,6.69,0.0
20200301:1930,270.42,429.43,374.51,29.02,50.64,19.18,7.1,0.0
20200301:2030,294.51,526.36,352.39,29.22,47.16,19.86,8.34,0.0
20200301:2130,254.76,442.85,312.99,23.01,39.69,20.62,9.03,0.0
20200301:2230,116.2,125.37,220.91,12.27,29.71,20.93,9.17,0.0
20200301:2330,63.32,59.19,137.92,7.01,18.32,20.41,8.83,0.0
20200302:0030,14.76,18.96,39.03,1.85,6.3,19.65,8.07,0.0
20200302:0130,0.0,0.0,0.0,0.0,0.0,18.53,6.55,0.0
20200302:0230,0.0,0.0,0.0,0.0,0.0,17.48,6.14,0.0
20200302:0330,0.0,0.0,0.0,0.0,0.0,16.67,6.0,0.0
20200302:0430,0.0,0.0,0.0,0.0,0.0,15.77,5.52,0.0
20200302:0530,0.0,0.0,0.0,0.0,0.0,14.98,4.97,0.0
20200302:0630,0.0,0.0,0.0,0.0,0.0,14.34,4.28,0.0
20200302:0730,0.0,0.0,0.0,0.0,0.0,13.34,2.76,0.0
20200302:0830,0.0,0.0,0.0,0.0,0.0,12.34,2.48,0.0
20200302:0930,0.0,0.0,0.0,0.0,0.0,11.58,2.48,0.0
20200302:1030,0.0,0.0,0.0,0.0,0.0,10.74,2.34,0.0
20200302:1130,0.0,0.0,0.0,0.0,0.0,9.96,2.21,0.0
20200302:1230,0.0,0.0,0.0,0.0,0.0,9.44,1.93,0.0
20200302:1330,0.0,0.0,0.0,0.0,-1.24,9.03,2.0,0.0
20200302:1430,12.23,0.0,47.96,2.47,11.25,8.97,2.07,0.0
20200302:1530,68.58,65.63,139.17,7.48,23.21,10.36,2.0,0.0
20200302:1630,112.52,136.2,194.28,11.78,34.17,13.72,2.21,0.0
20200302:1730,192.59,315.75,251.37,19.17,43.36,15.41,2.9,0.0
20200302:1830,188.49,259.16,297.1,21.21,49.47,16.95,3.45,0.0
20200302:1930,217.69,345.8,308.42,24.27,51.02,17.76,2.55,0.0
20200302:2030,186.66,266.63,286.46,20.5,47.49,19.07,4.48,0.0
20200302:2130,190.05,260.63,303.64,19.43,39.96,20.04,5.72,0.0
20200302:2230,124.69,154.93,217.62,12.45,29.94,20.71,6.07,0.0
20200302:2330,78.41,118.21,122.51,6.54,18.51,20.78,6.76,0.0
20200303:0030,10.8,15.8,30.0,1.46,6.46,20.11,5.59,0.0
20200303:0130,0.0,0.0,0.0,0.0,0.0,19.15,4.0,0.0
20200303:0230,0.0,0.0,0.0,0.0,0.0,17.94,3.1,0.0
20200303:0330,0.0,0.0,0.0,0.0,0.0,16.85,3.17,0.0
20200303:0430,0.0,0.0,0.0,0.0,0.0,15.94,3.93,0.0
20200303:0530,0.0,0.0,0.0,0.0,0.0,15.01,4.34,0.0
20200303:0630,0.0,0.0,0.0,0.0,0.0,14.08,4.41,0.0
20200303:0730,0.0,0.0,0.0,0.0,0.0,13.51,3.79,0.0
20200303:0830,0.0,0.0,0.0,0.0,0.0,13.03,3.45,0.0
20200303:0930,0.0,0.0,0.0,0.0,0.0,12.47,3.38,0.0
20200303:1030,0.0,0.0,0.0,0.0,0.0,11.77,3.38,0.0
20200303:1130,0.0,0.0,0.0,0.0,0.0,11.11,3.52,0.0
20200303:1230,0.0,0.0,0.0,0.0,0.0,10.39,3.45,0.0
20200303:1330,0.0,0.0,0.0,0.0,-1.0,9.89,3.52,0.0
20200303:1430,123.84,262.21,95.16,4.74,11.51,9.76,3.59,0.0
20200303:1530,204.83,428.5,162.37,11.91,23.49,11.09,4.0,0.0
20200303:1630,303.71,685.34,206.84,22.01,34.48,12.53,5.45,0.0
20200303:1730,206.8,321.38,277.05,20.42,43.71,14.63,5.52,0.0
20200303:1830,148.89,190.73,239.31,16.99,49.85,15.73,6.21,0.0
20200303:1930,115.51,157.91,175.14,13.37,51.4,13.57,5.03,0.0
20200303:2030,121.59,118.7,231.52,14.61,47.83,12.78,4.69,0.0
20200303:2130,71.76,74.67,138.53,8.64,40.24,12.52,4.48,0.0
20200303:2230,10.57,7.91,35.29,1.96,30.17,10.55,1.79,0.0
20200303:2330,27.92,55.91,36.92,2.45,18.7,9.51,2.21,0.0
20200304:0030,0.27,0.0,6.95,0.36,6.63,8.47,4.0,0.0
20200304:0130,0.0,0.0,0.0,0.0,0.0,6.74,2.28,0.0
20200304:0230,0.0,0.0,0.0,0.0,0.0,6.06,1.24,0.0
20200304:0330,0.0,0.0,0.0,0.0,0.0,5.7,1.31,0.0
20200304:0430,0.0,0.0,0.0,0.0,0.0,5.73,1.1,0.0
20200304:0530,0.0,0.0,0.0,0.0,0.0,5.87,1.66,0.0
20200304:0630,0.0,0.0,0.0,0.0,0.0,5.97,2.0,0.0
20200304:0730,0.0,0.0,0.0,0.0,0.0,6.0,4.07,0.0
20200304:0830,0.0,0.0,0.0,0.0,0.0,6.0,3.72,0.0
20200304:0930,0.0,0.0,0.0,0.0,0.0,6.18,3.03,0.0
20200304:1030,0.0,0.0,0.0,0.0,0.0,6.36,2.55,0.0
20200304:1130,0.0,0.0,0.0,0.0,0.0,6.44,2.48,0.0
20200304:1230,0.0,0.0,0.0,0.0,0.0,6.4,2.41,0.0
20200304:1330,0.0,0.0,0.0,0.0,-0.75,6.21,2.48,0.0
20200304:1430,26.78,42.62,46.24,2.43,11.77,6.34,2.28,0.0
20200304:1530,157.1,256.91,189.81,11.06,23.77,6.88,2.34,0.0
20200304:1630,281.97,646.07,181.53,20.61,34.8,8.82,2.76,0.0
20200304:1730,249.99,449.65,264.82,22.91,44.06,10.46,5.38,0.0
20200304:1830,261.58,459.04,289.28,26.26,50.24,11.32,6.07,0.0
20200304:1930,166.15,200.82,274.16,19.14,51.78,12.87,5.17,0.0
20200304:2030,138.59,182.95,214.16,15.41,48.16,13.23,5.38,0.0
20200304:2130,161.74,233.34,231.91,16.04,40.51,13.42,4.83,0.0
20200304:2230,132.04,195.05,188.05,11.75,30.39,13.75,4.34,0.0
20200304:2330,102.58,160.52,141.08,7.52,18.89,13.54,4.07,0.0
20200305:0030,164.22,381.77,98.59,3.49,6.8,12.51,3.72,0.0
20200305:0130,0.0,0.0,0.0,0.0,-5.85,10.69,3.66,0.0
20200305:0230,0.0,0.0,0.0,0.0,0.0,8.79,3.38,0.0
20200305:0330,0.0,0.0,0.0,0.0,0.0,7.64,3.24,0.0
20200305:0430,0.0,0.0,0.0,0.0,0.0,6.73,3.1,0.0
20200305:0530,0.0,0.0,0.0,0.0,0.0,5.93,2.83,0.0
20200305:0630,0.0,0.0,0.0,0.0,0.0,5.14,2.55,0.0
20200305:0730,0.0,0.0,0.0,0.0,0.0,4.35,2.0,0.0
20200305:0830,0.0,0.0,0.0,0.0,0.0,3.67,1.72,0.0
20200305:0930,0.0,0.0,0.0,0.0,0.0,3.74,1.45,0.0
20200305:1030,0.0,0.0,0.0,0.0,0.0,3.78,1.38,0.0
20200305:1130,0.0,0.0,0.0,0.0,0.0,2.62,1.38,0.0
20200305:1230,0.0,0.0,0.0,0.0,0.0,1.65,1.24,0.0
20200305:1330,0.0,0.0,0.0,0.0,-0.5,1.56,1.1,0.0
20200305:1430,231.32,529.76,134.62,7.25,12.03,1.65,1.1,0.0
20200305:1530,288.2,665.53,192.59,16.02,24.05,4.21,0.97,0.0
20200305:1630,340.44,902.88,147.83,25.22,35.11,6.9,1.1,0.0
20200305:1730,346.25,929.04,146.77,31.41,44.41,9.43,1.38,0.0
20200305:1830,347.54,960.57,127.02,35.59,50.62,11.38,1.45,0.0
20200305:1930,338.44,957.89,125.25,36.43,52.16,13.15,0.83,0.0
20200305:2030,340.32,960.59,128.88,34.29,48.49,14.42,1.17,0.0
20200305:2130,340.26,945.49,136.94,29.33,40.78,15.5,1.79,0.0
20200305:2230,326.56,880.32,142.46,21.97,30.62,16.25,2.62,0.0
20200305:2330,275.55,685.33,154.69,12.75,19.08,16.6,3.52,0.0
20200306:0030,162.72,376.26,108.53,3.69,6.96,16.2,3.66,0.0
20200306:0130,0.0,0.0,0.0,0.0,-5.7,14.33,3.45,0.0
20200306:0230,0.0,0.0,0.0,0.0,0.0,12.43,3.52,0.0
20200306:0330,0.0,0.0,0.0,0.0,0.0,11.28,3.86,0.0
20200306:0430,0.0,0.0,0.0,0.0,0.0,10.58,4.14,0.0
20200306:0530,0.0,0.0,0.0,0.0,0.0,10.12,4.48,0.0
20200306:0630,0.0,0.0,0.0,0.0,0.0,9.77,4.83,0.0
20200306:0730,0.0,0.0,0.0,0.0,0.0,9.84,5.17,0.0
20200306:0830,0.0,0.0,0.0,0.0,0.0,9.57,5.72,0.0
20200306:0930,0.0,0.0,0.0,0.0,0.0,9.15,5.93,0.0
20200306:1030,0.0,0.0,0.0,0.0,0.0,8.62,5.93,0.0
20200306:1130,0.0,0.0,0.0,0.0,0.0,8.1,5.86,0.0
20200306:1230,0.0,0.0,0.0,0.0,0.0,7.7,5.86,0.0
20200306:1330,0.0,0.0,0.0,0.0,-0.25,7.28,6.0,0.0
20200306:1430,253.64,590.7,129.68,7.72,12.29,7.16,6.07,0.0
20200306:1530,329.57,820.96,138.32,17.18,24.34,8.62,5.52,0.0
20200306:1630,362.04,926.03,132.99,25.52,35.43,10.76,6.9,0.0
20200306:1730,369.74,957.89,126.52,31.8,44.77,12.64,7.59,0.0
20200306:1830,364.62,927.85,143.29,35.34,51.01,14.17,7.93,0.0
20200306:1930,357.52,899.81,156.94,35.87,52.54,15.63,7.79,0.0
20200306:2030,357.25,914.02,149.06,33.74,48.83,16.53,7.72,0.0
20200306:2130,352.14,903.34,150.99,28.84,41.06,17.19,7.66,0.0
20200306:2230,331.54,846.01,149.04,21.6,30.84,17.66,7.45,0.0
20200306:2330,284.45,711.22,139.09,12.83,19.26,17.75,6.97,0.0
20200307:0030,161.64,373.9,105.6,3.71,7.13,17.05,5.38,0.0
20200307:0130,0.0,0.0,0.0,0.0,-5.54,14.95,4.76,0.0
20200307:0230,0.0,0.0,0.0,0.0,0.0,13.09,5.1,0.0
20200307:0330,0.0,0.0,0.0,0.0,0.0,12.06,5.45,0.0
20200307:0430,0.0,0.0,0.0,0.0,0.0,11.38,5.38,0.0
20200307:0530,0.0,0.0,0.0,0.0,0.0,10.85,5.03,0.0
20200307:0630,0.0,0.0,0.0,0.0,0.0,10.27,4.9,0.0
20200307:0730,0.0,0.0,0.0,0.0,0.0,10.01,4.14,0.0
20200307:0830,0.0,0.0,0.0,0.0,0.0,9.46,4.0,0.0
20200307:0930,0.0,0.0,0.0,0.0,0.0,8.9,3.86,0.0
20200307:1030,0.0,0.0,0.0,0.0,0.0,8.27,3.59,0.0
20200307:1130,0.0,0.0,0.0,0.0,0.0,7.68,3.45,0.0
20200307:1230,0.0,0.0,0.0,0.0,0.0,7.18,3.31,0.0
20200307:1330,0.14,0.0,6.1,0.36,0.0,6.65,3.03,0.0
20200307:1430,239.16,566.33,124.03,7.59,12.56,6.44,2.83,0.0
20200307:1530,308.58,789.32,136.18,16.81,24.62,9.2,2.48,0.0
